x,y,kappa
250316.3341917189,3688279.3385676807,0.2410753994049623
250316.58300457403,3688279.651508682,0.28937029323083185
250316.83255496624,3688279.964054647,0.006248858114749983
250317.0799801887,3688280.278350001,0.12212741513015184
250317.33978831055,3688280.582413283,0.01815305739698752
250317.6043616043,3688280.8824197,0.15746680567004334
250317.8615005597,3688281.1887939833,0.07344122618855758
250318.1131977009,3688281.499493322,0.13366806042120968
250318.35943676514,3688281.8147100983,0.17048745587604858
250318.60078003703,3688282.133652593,0.0713030854532207
250318.85324906366,3688282.443939959,0.3388348419732906
250319.12445506908,3688282.737928884,0.25328392028184604
250319.3834495794,3688283.0427394896,0.04727537258575892
250319.64149041762,3688283.3483500825,0.07576375833060606
250319.89056834384,3688283.6613627276,0.288281655741426
250320.15317384663,3688283.9630633704,0.23690033908464894
250320.40084195117,3688284.2771410076,0.12041608741073272
250320.652252737,3688284.588264456,0.24514954991321916
250320.8920836766,3688284.9083822737,0.2638418599808478
250321.15021670284,3688285.2138909944,0.08652001649790578
250321.41942516263,3688285.5097260117,0.13783263560652512
250321.68125321055,3688285.812115162,0.3033311153392779
250321.949933292,3688286.1083650957,0.17101269610899608
250322.21052118033,3688286.4117931994,0.13963586490123953
250322.48201940284,3688286.7055461756,0.1669057107376573
250322.73662078375,3688287.013939459,0.10674522616310148
250322.98632590802,3688287.326329358,0.19990105779534706
250323.2310725812,3688287.642723585,0.6107615320340507
250323.4843490896,3688287.9516128465,0.06201822562489979
250323.72913800538,3688288.267896646,0.20420480686606834
250323.97561805134,3688288.582895751,0.03352712953668947
250324.22497193541,3688288.895657848,0.1944905511721096
250324.4703002011,3688289.2115568356,1.1340991156576095
250324.72725134937,3688289.5163591015,0.6474161701825351
250324.98768225146,3688289.819657429,0.06180008031512516
250325.24605262303,3688290.124932756,0.22609392769440775
250325.5002741432,3688290.433677837,0.3689925672717529
250325.76869819654,3688290.730134981,0.36406594108599105
250326.02401651183,3688291.0380233903,0.39334595718295906
250326.29419694652,3688291.332898441,0.05618109993280997
250326.55683376998,3688291.634619816,0.22825562616358888
250326.80951120023,3688291.9446786465,0.14436580091425244
250327.08076458305,3688292.238439987,0.049870425600492284
250327.3532891778,3688292.531116534,0.032661849821304434
250327.6078052243,3688292.8395408234,0.13909622678038785
250327.85738139236,3688293.1518598096,0.2260833491418115
250328.11796030868,3688293.4550387417,0.12777166993066938
250328.37635770964,3688293.760296036,0.009173400037343116
250328.63688936093,3688294.0637872904,0.11234587694120496
250328.8991990727,3688294.365760841,0.038825740315410355
250329.162491599,3688294.6668848353,0.19967959034914898
250329.4251998059,3688294.968418119,0.023651936655346522
250329.69354677334,3688295.265059662,0.12872609784188807
250329.96594741073,3688295.5579625503,0.0671130178757565
250330.23660298626,3688295.852470452,0.019770889838844643
250330.51123874623,3688296.1432887306,0.11055938077567604
250330.77848411415,3688296.4408812653,0.177538733743235
250331.05609556727,3688296.7287613247,0.11867065033036113
250331.33286769662,3688297.0175278615,0.1341520228988171
250331.60757731294,3688297.3081924967,0.30780215512827913
